773,JAL869054,B763,A,RJAA,ZBAA,01        
,20.491944444444446,38.792118,119.97718,8410.0,424.248021
,20.493055555555557,38.79324,119.96654,8410.0,452.673756
,20.49416666666667,38.794365,119.9559,8410.0,452.673756
,20.49527777777778,38.795486,119.945625,8410.0,437.416182
,20.49638888888889,38.797173,119.93572,8410.0,427.4064360000001
,20.497777777777777,38.798576,119.92545,8410.0,439.554186
,20.49888888888889,38.79998,119.91518,8410.0,439.554186
,20.5,38.8011,119.90454,8410.0,452.62516500000004
,20.50111111111111,38.802505,119.89464,8410.0,424.19943000000006
,20.502222222222223,38.80391,119.88436,8410.0,439.94291400000003
,20.503333333333334,38.805313,119.87409,8410.0,439.505595
,20.504444444444445,38.806717,119.86382,8410.0,439.505595
,20.50583333333333,38.8084,119.85391,8410.0,427.5036180000001
,20.506944444444443,38.809242,119.84364,8410.0,435.278178
,20.508055555555554,38.810646,119.833374,8410.0,439.3112310000001
,20.509166666666665,38.81149,119.82273,8410.0,450.97307100000006
,20.510277777777777,38.81317,119.81246,8410.0,442.27528200000006
,20.511666666666667,38.814575,119.80219,8410.0,439.45700400000004
,20.512777777777778,38.81626,119.79228,8410.0,427.5036180000001
,20.51388888888889,38.817944,119.78238,8410.0,427.066299
,20.515,38.81907,119.77211,8410.0,437.076045
,20.516111111111112,38.82075,119.76221,8410.0,427.0177080000001
,20.51722222222222,38.822437,119.751564,8410.0,457.8244020000001
,20.51833333333333,38.82356,119.74166,8410.0,421.76988000000006
,20.51972222222222,38.8244,119.73139,8410.0,435.180996
,20.520833333333332,38.825245,119.72075,8410.0,450.681525
,20.521944444444443,38.82721,119.710846,8410.0,430.662033
,20.523055555555555,38.82833,119.70058,8410.0,436.83309
,20.524166666666666,38.829456,119.6903,8410.0,437.46477300000004
,20.525277777777777,38.830856,119.68003,8410.0,439.3112310000001
,20.526666666666667,38.83198,119.669395,8410.0,452.236437
,20.52777777777778,38.833946,119.65985,8410.0,415.98755100000005
,20.528888888888886,38.835632,119.64958,8410.0,442.2266910000001
,20.529999999999998,38.837875,119.63968,8410.0,434.4035400000001
,20.53111111111111,38.839,119.6294,8410.0,437.36759100000006
,20.53222222222222,38.840122,119.61913,8410.0,436.930272
,20.533333333333335,38.840683,119.608864,8410.0,433.577493
,20.534722222222225,38.841805,119.59859,8380.0,437.076045
,20.535833333333336,38.842648,119.58832,8380.0,435.083814
,20.536944444444448,38.843773,119.57805,8350.0,436.930272
,20.53805555555556,38.844334,119.567406,8320.0,449.46675000000005
,20.539166666666667,38.845177,119.55677,8320.0,450.389979
,20.540555555555557,38.846016,119.54613,8290.0,450.53575200000006
,20.541666666666668,38.84742,119.536224,8290.0,424.150839
,20.54277777777778,38.848545,119.52632,8260.0,421.6241070000001
,20.54388888888889,38.849384,119.515686,8230.0,450.244206
,20.545,38.84995,119.50541,8200.0,433.966221
,20.546111111111113,38.85107,119.49514,8170.0,436.83309
,20.547222222222224,38.851353,119.48487,8110.0,432.89721900000006
,20.548611111111114,38.851353,119.474594,8080.0,432.89721900000006
,20.549722222222226,38.85051,119.46396,8050.0,450.292797
,20.550833333333333,38.849667,119.45368,7990.0,435.42395100000005
,20.551944444444445,38.84798,119.44305,7960.0,456.99835500000006
,20.553055555555556,38.8463,119.43278,7920.0,442.08091800000005
,20.554166666666667,38.844894,119.42287,7890.0,424.34520299999997
,20.555555555555557,38.84349,119.4126,7860.0,439.26264000000003
,20.55666666666667,38.842648,119.40233,7830.0,435.083814
,20.55777777777778,38.841244,119.391685,7800.0,454.86035100000004
,20.55888888888889,38.83984,119.38142,7770.0,439.116867
,20.560000000000002,38.839,119.37151,7740.0,419.97201300000006
,20.561111111111114,38.838158,119.36124,7740.0,435.083814
,20.56222222222222,38.837032,119.35097,7710.0,436.97886300000005
,20.56361111111111,38.83591,119.34033,7680.0,452.3822100000001
,20.564722222222223,38.83479,119.33042,7650.0,421.91565299999996
,20.565833333333334,38.833385,119.32015,7620.0,439.359822
,20.566944444444445,38.832542,119.30988,7590.0,435.132405
,20.568055555555556,38.8317,119.29998,7590.0,419.63187600000003
,20.569444444444443,38.830296,119.28934,7560.0,454.714578
,20.570555555555554,38.829174,119.279434,7530.0,421.81847100000005
,20.571666666666665,38.82833,119.269165,7500.0,435.132405
,20.572777777777777,38.827488,119.259254,7470.0,420.117786
,20.573888888888888,38.826366,119.248985,7440.0,436.97886300000005
,20.575,38.825523,119.238716,7410.0,435.132405
,20.57611111111111,38.82468,119.228806,7410.0,420.117786
,20.5775,38.8244,119.21927,7380.0,402.13911600000006
,20.578611111111112,38.82328,119.209366,7350.0,421.72128900000007
,20.579722222222223,38.822155,119.1991,7320.0,436.88168100000007
,20.580833333333334,38.82075,119.18845,7280.0,455.20048800000006
,20.581944444444446,38.82019,119.17892,7280.0,402.770799
,20.583055555555557,38.81963,119.169014,7250.0,418.5628740000001
,20.584444444444443,38.818226,119.15874,7220.0,439.602777
,20.585555555555555,38.816822,119.14847,7190.0,439.45700400000004
,20.586666666666666,38.81598,119.1382,7160.0,435.22958700000004
,20.587777777777777,38.815136,119.12866,7130.0,404.66584800000004
,20.58888888888889,38.814575,119.11875,7100.0,418.75723800000003
,20.59,38.813454,119.10848,7070.0,437.076045
,20.591388888888886,38.81233,119.09821,7040.0,437.124636
,20.592499999999998,38.81261,119.08867,7010.0,402.382071
,20.59361111111111,38.81093,119.07803,7010.0,457.581447
,20.59472222222222,38.809803,119.0685,6980.0,406.26935100000003
,20.59583333333333,38.80896,119.05859,6950.0,420.16637700000007
